rgn,ita,title,author,poem_id
Ho guardè taint c’l’as né incorta Ca l’aspiteva zà da un pez.,Ho guardato tanto che se ne è accorta che l’aspettavo già da un pezzo.,La mia stella,polini,polini__8
Al ni è piò al noni d’una volta cun la cioca di cavél tota racolta cun e stì nir e e fazulét in testa purtè i dé ad lavor e ainca qui ad festa.,Non ci sono più le nonne di una volta con la ciocca dei capelli tutta raccolta con il vestito nero e il fazzoletto in testa portato ai dì feriali e anche ai dì di festa.,I nonni,polini,polini__9
"Al ni è piò al noni d’una volta insdei in tla scarana dria a la porta cal guciva cun i fer par fè i caztain cun dla laina rimigida, ad sgonda main.",Non ci sono più le nonne di una volta sedute nelle sedie vicino alla porta che lavoravano ai ferri per fare dei calzini con lana rimediata di seconda mano.,I nonni,polini,polini__9
"Al ni è piò al noni d’una volta ca gl’i’andeva e fè la speisa cun la sporta, cal faseva la spoia tot i dè",Non ci sono più le nonne di una volta che andavano a far la spesa con la sporta che facevano la sfoglia giornalmente,I nonni,polini,polini__9
e che cun poch al prapareva da magnè.,e preparavano da mangiare quasi con niente.,I nonni,polini,polini__9
"Ades al noni al và da l’estetesta,","Adesso le nonne vanno dalle estetiste,",I nonni,polini,polini__9
"al fa ginastica, al viaza da turesta,","fanno ginnastica, viaggiano da turiste",I nonni,polini,polini__9
"al guida l’automobila, al và a balè","guidano l’automobile, vanno a ballare",I nonni,polini,polini__9
e piò d’un taint in cà al ni po’ stè.,e più di un tanto in casa non possono più stare.,I nonni,polini,polini__9
"U gnè piò gnainca i nonn cu j’era alora ch’is dbeiva un quartìn ad bei ogni mez’ora, ch’i mastighiva la ceca de tuscain","Non ci sono più neanche i nonni di allora che bevevano un quartino ogni mezz’ora, che masticavano la cicca del toscano",I nonni,polini,polini__9
e po i spudeva in tla fiamba de camain.,e sputavano nella fiamma del camino.,I nonni,polini,polini__9
"Chi nonn bardè ad capèl e ad caparela che lai faseva da capot e da umbrela, ch’i racunteva al foli a chi burdell","Quei nonni vestiti col cappello e col mantello che gli faceva da cappotto e da ombrello, che raccontavano le favole ai bambini",I nonni,polini,polini__9
e po’ i i costruiva i badarell.,e poi gli costruivano i giochini.,I nonni,polini,polini__9
"Chi nonn che a e marchè i scureva fort, ch’i racunteva ad quel ch’j’aveva in tl’ort, ch’i cuntrateva ainca una zoca d’ai, un pogn ad fasul, una feta ad furmai.","Quei nonni che parlavano forte nel mercato, e raccontavano quel che avevano nell’orto, che contrattavano anche un bulbo d’aglio, un pugno di fagioli, una fetta di formaggio.",I nonni,polini,polini__9
"Ades i nonn i tò j’integratur,","I nonni adesso prendono gli integratori,",I nonni,polini,polini__9
"i fa de sport, j’à i moscual dur,","fanno dello sport, hanno i muscoli duri,",I nonni,polini,polini__9
"i n’à guasi piò e stoungh, is manten snell,","non hanno più lo stomaco, sono snelli",I nonni,polini,polini__9
is dà e profum e e gel in ti cavell.,si profumano e usano il gel per i capelli.,I nonni,polini,polini__9
Ui n’è ch’i dis che par la vita Ad tre robi un’c po’ fè ad’mainch:,C’è che dice che per la vita di tre cose non si può fare a meno:,La vita,polini,polini__10
L’aria l’acva e e fugh.,"l’aria, l’acqua e il fuoco.",La vita,polini,polini__10
E po i dis che par campè Ui vò furtona baioch e saluta.,"E poi dicono che per campare ci vogliono fortuna, soldi e salute.",La vita,polini,polini__10
Alora avdei a vulè una farfala,Allora vedere volare una farfalla,La vita,polini,polini__10
Guardè i culur dla natura,guardare i colori della natura,La vita,polini,polini__10
I tramunt dal seri d’insteda,i tramonti delle sere d’estate,La vita,polini,polini__10
J’occ d’una ragaza,gli occhi di una ragazza,La vita,polini,polini__10
L’abraz d’un amigh,l’abbraccio di un amico,La vita,polini,polini__10
In conta gnint?,non contano niente?,La vita,polini,polini__10
ch’a n’épa da tribulê’ tânt,che non debba tribolare tanto,Buona notte,rosetti,rosetti__0
s’u-n vêl la péna,se non vale la pena,Buona notte,rosetti,rosetti__0
par murìr’un ân döp,per morire un anno dopo,Buona notte,rosetti,rosetti__0
ch’a fàž ‘na firma sòbit,che faccio una firma subito,Buona notte,rosetti,rosetti__0
ch’a-n voi fê’ gnint,che non voglio fare niente,Buona notte,rosetti,rosetti__0
a-n voi miga immatì’,non voglio mica diventare matta,Buona notte,rosetti,rosetti__0
a spér d’indurmintêm,spero di addormentarmi,Buona notte,rosetti,rosetti__0
e nö-m švigê’ piò,e non svegliarmi più,Buona notte,rosetti,rosetti__0
e bóna nöta sunadur!,e buona notte suonatori!,Buona notte,rosetti,rosetti__0
T’a-n sent agli ös,Non senti le ossa,Ride,rosetti,rosetti__1
"ch’al scröca, al-s môv cn’e’ fiê?","che scricchiolano, si muovono col fiato?",Ride,rosetti,rosetti__1
Ció la dà fura,Salta fuori,Ride,rosetti,rosetti__1
"mo cs’ël , la n’è miga li","ma cos’è, non è mica lei",Ride,rosetti,rosetti__1
staséra la j’è un’êtra.,stasera è un'altra.,Ride,rosetti,rosetti__1
"A mo dabon,","Sul serio,",Ride,rosetti,rosetti__1
‘na tësta ad cavel biònd usigené,una testa di capelli biondi ossigenati,Ride,rosetti,rosetti__1
‘na sgregna cun ‘na ciacareňa,una sgrigna con una chiacchiera,Ride,rosetti,rosetti__1
accè tota piturêda dal mân a i pi,così tutta pitturata dalle mani ai piedi,Ride,rosetti,rosetti__1
dagli òng rosi ch’al speca,delle unghie rosse che spiccano,Ride,rosetti,rosetti__1
mo uéi burdel cvând ch’la rid,ma guarda quando ride,Ride,rosetti,rosetti__1
"cun chi šgagnul, chi strid","con quei lamenti, quegli strilli",Ride,rosetti,rosetti__1
accè a ganas pini uëi alòura,così a ganasce piene allora,Ride,rosetti,rosetti__1
u-s capes ben,si capisce bene,Ride,rosetti,rosetti__1
"tla vid, la rid par piânžar!","la vedi, ride per piangere!",Ride,rosetti,rosetti__1
U jè un’uférta burdel,C’è un’offerta ragazzi,L‘occasione,rosetti,rosetti__2
ch’a’ no-i ciapê indrenta,che a non prenderla in botta,L‘occasione,rosetti,rosetti__2
l’è pröpi da incanté,è proprio da stupidi,L‘occasione,rosetti,rosetti__2
òna ad cal röbi,una di quelle cose,L‘occasione,rosetti,rosetti__2
che se t’a i pens un pô’ ‘d piò,che se ci pensi un pò,L‘occasione,rosetti,rosetti__2
s-t’a i rašón so tci farghê.,se ci ragioni sei fregato,L‘occasione,rosetti,rosetti__2
Me degh i-t zérca a cà,Io dico ti cercano a casa,L‘occasione,rosetti,rosetti__2
t’a n’é da fêr’un pas,non devi fare un passo,L‘occasione,rosetti,rosetti__2
i fa gnacôša ló,fanno tutto loro,L‘occasione,rosetti,rosetti__2
sól la cumuditê,solo la comodità,L‘occasione,rosetti,rosetti__2
t’sté alè a ca tu,stai lì a casa tua,L‘occasione,rosetti,rosetti__2
mo me degh… sól i cino,ma io dico.... solo i film,L‘occasione,rosetti,rosetti__2
e’ bastareb sól quel par fês paghê’,basterebbero solo quelli per farsi pagare,L‘occasione,rosetti,rosetti__2
e invèci nench al partidi,e invece anche le partite,L‘occasione,rosetti,rosetti__2
"mo cs’êl, i righêla dl’ôr?","ma cos’è, regalano dell’oro?",L‘occasione,rosetti,rosetti__2
T’sté sèmpar alè atachê,Stai sempre lì attaccato,L‘occasione,rosetti,rosetti__2
"tot agli ór, nöta e dè","tutte le ore, notte e giorno",L‘occasione,rosetti,rosetti__2
ža t’ci invurnì ad tu,già che sei stordito di tuo,L‘occasione,rosetti,rosetti__2
cma-s fal a dì’ ‘d nö a un quël accè!,come si fa a rifiutare una cosa così!,L‘occasione,rosetti,rosetti__2
Be-mo gnench i comunichét ?,Neanche i telegiornali?,L‘occasione,rosetti,rosetti__2
Mo quânt’ël….ch’a n’i guérd piò!,Ma quant’è…..che non ci guardo più!,L‘occasione,rosetti,rosetti__2
"Mo stan bon, a la mi etê,","Ma sta zitto, alla mia età,",L‘occasione,rosetti,rosetti__2
"mo me... a j’ò e’ côr,","ma io….. ho il cuore,",L‘occasione,rosetti,rosetti__2
"u-m dà di trapaton, ch’il ten piò!","mi dà delle palpitazioni, chi lo tiene più!",L‘occasione,rosetti,rosetti__2
Adës a žugh cun al zanzêl,Adesso gioco con le zanzare,L‘occasione,rosetti,rosetti__2
ch’al m’à rimpì la ca!,che mi hanno riempito la casa!,L‘occasione,rosetti,rosetti__2
"U s’arugléva, sla spiagia biænca ad Igea, sla vèsta nira tôta sporca, tla sabia ch’l a j’antræva dimpartótt, s a di rogg... chi t’andéva drétt t e’ côr.","Si rotolava, sulla spiaggia bianca di Igea, con la veste nera tutta sporca, tra la sabbia che gli entrava dappertutto, con dei lamenti che ti andavano dritti al cuore.",Giovannino,salvi,salvi__0
"Sòta e’ blô slavæd dé zil, u s’arugléva e’ Vicæri ad Satarcànzli parchè i zdòt an ad Giovanino, e’ su fradèl, j’éra murt, fughéd drointa cl’aqua ciæra, pina ad zénta ch'la féva e’ bagn; si su amôig datònda chi n’avòiva putù fæ gnént parchè la curénta maledèta la j’avoiva ciàp ma tôtt e inguplé ti su zoir.","Sotto il blu slavato del cielo, si rotolava il Vicario di Santarcangelo perchè i diciotto anni di Giovannino, suo fratello, erano morti, affogati dentro quell’acqua chiara, piena di gente che faceva il bagno; coi suoi amici attorno che non avevano potuto far niente perchè la corrente maledetta li aveva presi tutti, e avvolti nelle sue spire.",Giovannino,salvi,salvi__0
"Luìlt, s ’na gran fadôiga, i s’éra svrucé e j’éra scapp, léu nò, l'éra stae ciàp e tiràt zò.","Loro, con gran fatica, si sono liberati e d erano scappati, lui no, era stato preso e tirato giù.",Giovannino,salvi,salvi__0
"“Aiuto!” a rugìmi ma quei sla spiagia, du tré i s’è ziràt cmè per doi “S'a vut!?”","“Aiuto!” urlavamo a quelli sulla spiaggia, due tre si sono girati come a dire “cosa vuoi?”",Giovannino,salvi,salvi__0
Éun u s’è mèss a rôid “J’à sémpra vòia ad scarzé sti burdlàzz”.,Uno si è messo a ridere “Hanno sempre voglia di scherzare questi ragazzacci”.,Giovannino,salvi,salvi__0
"Quant che i mi pi j’à tòch e’ fònd, a m sò ziràt, ò vést la testa ad Giovanino andæ sò e zò dò volti e pu piò gnent.","Quando i miei piedi hanno toccato il fondo, mi sono girato, ho visto la testa di Giovannino andare su e giù due volte e poi più niente.",Giovannino,salvi,salvi__0
"E’ vuléva e’ muscaun ròss dé bagnoin che finalmént l’avoiva capôi, e pu dagl’ilt e dagl’ilt ancàura, una gara generàusa té biænch di rifléss chi féva ancàura piò bèl e catôiv, tla su indiferénza, e mær.","Volava il moscone rosso del bagnino che finalmente se n’era accorto, e poi degli altri e degli altri ancora, una gara generosa nel biancore dei riflessi che facevano ancora più bello e cattivo, nella sua iondifferenza, il mare.",Giovannino,salvi,salvi__0
Ma Giovanino u n gn’éra piò.,Ma Giovannino non c’era più.,Giovannino,salvi,salvi__0
- Zdòt an...e pu i dois ch’u j’è e’ Signaur! -,- Diciotto anni...e poi dicono che c’è Dio! -,Giovannino,salvi,salvi__0
"E biascèva qualcadéun dri mè, m e’ funeræl.","Brontolava qualcuno vicino a me, al funerale.",Giovannino,salvi,salvi__0
Da che dè e nòst Vicæri u n’è stæ piò léu: pérs dròinta un pansìr ch'u n s'è piò s-ciólt.,Da quel giorno il nostro Vicario non è stato più lui: perso dentro un pensiero che non si è più sciolto.,Giovannino,salvi,salvi__0
I bomboloni,I bomboloni,Giovannino,salvi,salvi__0
"“Riminii, stazione di Rimini!”","“Riminiii, stazione di Rimini!”",Giovannino,salvi,salvi__0
"L’éra la proima roba ch’a sintìmi intænt che i freni i finóiva ad fis-cé, al porti di vaghéun li s’arvóiva e e’ marciapì de “terzo binario” u s’impóiva dal vausi di raghézz ch’jannóiva a scóla a Rémni.","Era la prima cosa che sentivamo intanto che i freni finivano di fischiare, le porte dei vagoni si aprivano e il marciapiede del “terzo binario” si riempiva delle voci dei giovani che venivano a scuola a Rimini.",Giovannino,salvi,salvi__0
Néun a i lascìmi andæ e a s farmìmi at chi gabinótt sàura e sotpasàg.,Noi li lasciavamo andare e ci fermavamo nelle cabine sopra il sottopassaggio.,Giovannino,salvi,salvi__0
L’éra ancàura prèst per andæ a scóla e a stimi a lè a dôi dò patacædi intænt che Italo e cantéva “La donna è mobile”.,Era ancora presto per andare a scuola e restavamo lì a dir due stupidaggini intanto che Italo cantava “ La donna è mobile”.,Giovannino,salvi,salvi__0
"Pu, lutéun lutéun, a s strasnìmi dri al nòsti bàursi sla via Dante.","Poi, molto lentamente, ci trascinavamo dietro le nostre borse sulla via Dante.",Giovannino,salvi,salvi__0
"Sóbti pròima de Dóm, néun a zirìmi a dèstra e a s farmìmi té piazæl du che òz u j’è i zardinétt.","Subito prima del Duomo, noi giravamo a destra e ci fermavamo nel piazzale dove oggi ci sono i giardinetti.",Giovannino,salvi,salvi__0
"A simi in quàtri ch’a fìmi al magistræli: Cece, Charli, Walter e mè.","Eravamo in quattro a far le magistrali: Cece, Charli, Walter e io.",Giovannino,salvi,salvi__0
Intænt ch’aspitìmi la campanèla Walter e cumpréva du bomboloni e u j’infiléva tla bàursa.,Intanto che aspettavamo la campanella Walter comprava due bomboloni e li infilava nella borsa.,Giovannino,salvi,salvi__0
Cla matòina avìmi la Bracconi ch’l’a s féva italién.,Quella mattina avevamo la Bracconi che ci faceva italiano.,Giovannino,salvi,salvi__0
"Sò e zò s’j’ócc ma che rigéstri, sò e zò al testi ti bénch ch’li paroiva la “ola” te stadio.","Su e giù con gli occhi su quel registro, su e giù le teste nei banchi che parevano la “ola” allo stadio.",Giovannino,salvi,salvi__0
« Viene... oggi voglio sentire...» e i’ócc dla pròf j’andéva dinsò vérs la “bi” e pu la “ci” e pu...zò ad scapæda vérta fin’incæva: «Oggi viene Vaselli Walter».,«Viene... oggi voglio sentire...» e gli occhi della prof. andavano dinsù verso la “bi” e poi la “ci” e poi... giù velocissimi fino in fondo: « Oggi viene Vaselli Walter ».,Giovannino,salvi,salvi__0
«Porca putæna! » e fa Vasèli baténd e’ pógn sla bàursa e sàura chi dó pôri bomboloni ch’i n’à vu gnenca e’ témp ad squansæss.,«Porca puttana! » fa Vaselli battendo il pugno sulla borsa e sopra quei due poveri bomboloni che non hanno avuto neanche il tempo di scansarsi.,Giovannino,salvi,salvi__0
«Uuuu...». «Vaselli cosa fai il lupo?».,«Uuuu...». «Vaselli cosa fai il lupo?».,Giovannino,salvi,salvi__0
«Non posso venire prof.».,«Non posso venire prof».,Giovannino,salvi,salvi__0
«Come sarebbe non puoi venire?!».,«Come sarebbe non puoi venire?!».,Giovannino,salvi,salvi__0
« No perchè...».,« No perchè...».,Giovannino,salvi,salvi__0
"Walter l’éra dvént ròss cmè un pivaràun, sna mæna u s lisséva i cavéll e sa cl’ælta e stéva tasténd dròinta la bàursa, l’à trat fùra un lôibar tótt spatacæd ad crema.","Walter era diventato rosso come un peperone, con una mano si lisciava i capelli e con quell’altra stava tastando dentro la borsa, ha tirato fuori un libro tutto impiastricciato di crema.",Giovannino,salvi,salvi__0
"Nisséun e fiatéva, snò j’occ i ridóiva e j’andéva da la bàursa ad Vasèli ma la fàza dla prof., pu la sbacaræda dla Bracconi che finalmént la avoiva capói.","Nessuno fiatava, solo gli occhi ridevano e andavano dalla borsa di Vaselli alla faccia della prof., poi la risata della Bracconi che finalmente aveva capito.",Giovannino,salvi,salvi__0
"Dò àuri te bagn, per dæ una ripuloida ma tótt che taca tach.","Due ore nel bagno, per dare una ripulita a tutto quell’attaccaticcio.",Giovannino,salvi,salvi__0
